Year,Month,Day ,Hour,Irridiance,Temp
2016,12,16,22,0,19.31
2016,12,16,23,0,18.7
2016,12,17,0,0,17.76
2016,12,17,1,0,17.01
2016,12,17,2,0,16.33
2016,12,17,3,0,15.79
2016,12,17,4,0,15.42
2016,12,17,5,0,15.14
2016,12,17,6,0,14.85
2016,12,17,7,120.87,16.72
2016,12,17,8,306.7,18.86
2016,12,17,9,479.34,21.48
2016,12,17,10,600.48,23.37
2016,12,17,11,628.73,24.31
2016,12,17,12,616.67,24.91
2016,12,17,13,542.17,25.15
2016,12,17,14,387.91,25.15
2016,12,17,15,229.08,24.66
2016,12,17,16,72.01,23.28
2016,12,17,17,0,21.2
2016,12,17,18,0,20.51
2016,12,17,19,0,19.98
2016,12,17,20,0,19.73
2016,12,17,21,0,19.61
2016,12,17,22,0,19.76
2016,12,17,23,0,19.59
2016,12,18,0,0,18.93
2016,12,18,1,0,17.81
2016,12,18,2,0,16.9
2016,12,18,3,0,16.05
2016,12,18,4,0,15.44
2016,12,18,5,0,15.01
2016,12,18,6,0,14.68
2016,12,18,7,108.95,16.62
2016,12,18,8,274.01,18.78
2016,12,18,9,436.41,21.02
2016,12,18,10,564.9,22.85
2016,12,18,11,556.2,24.03
2016,12,18,12,565.98,24.51
2016,12,18,13,466.4,24.72
2016,12,18,14,352.4,24.63
2016,12,18,15,211.27,24.13
2016,12,18,16,62.2,22.82
2016,12,18,17,0,21.03
2016,12,18,18,0,20.53
2016,12,18,19,0,20.19
2016,12,18,20,0,19.86
2016,12,18,21,0,19.77
2016,12,18,22,0,19.23
2016,12,18,23,0,18.03
2016,12,19,0,0,17.09
2016,12,19,1,0,16.32
2016,12,19,2,0,15.78
2016,12,19,3,0,15.45
2016,12,19,4,0,15.3
2016,12,19,5,0,15.28
2016,12,19,6,0,15.3
2016,12,19,7,95.68,16.65
2016,12,19,8,253.36,18.87
2016,12,19,9,414.08,21.43
2016,12,19,10,535.75,22.81
2016,12,19,11,534.66,23.49
2016,12,19,12,515.51,23.88
2016,12,19,13,425.16,24.14
2016,12,19,14,308.4,23.83
2016,12,19,15,183.88,23.35
2016,12,19,16,52.05,22.01
2016,12,19,17,0,20.19
2016,12,19,18,0,19.57
2016,12,19,19,0,19.03
2016,12,19,20,0,18.48
2016,12,19,21,0,17.99
2016,12,19,22,0,17.53
2016,12,19,23,0,17.11
2016,12,20,0,0,16.73
2016,12,20,1,0,16.38
2016,12,20,2,0,16.03
2016,12,20,3,0,15.59
2016,12,20,4,0,15.15
2016,12,20,5,0,14.86
2016,12,20,6,0,14.69
2016,12,20,7,72.4,15.9
2016,12,20,8,206.12,18.09
2016,12,20,9,348.47,20.9
2016,12,20,10,452.73,22.89
2016,12,20,11,418.44,23.62
2016,12,20,12,404.45,23.89
2016,12,20,13,403.97,23.98
2016,12,20,14,288.84,23.81
2016,12,20,15,148.45,23.18
2016,12,20,16,44.93,21.01
2016,12,20,17,0,18.51
2016,12,20,18,0,17.56
2016,12,20,19,0,16.78
2016,12,20,20,0,16.1
2016,12,20,21,0,15.54
2016,12,20,22,0,15.06
2016,12,20,23,0,14.7
2016,12,21,0,0,14.44
2016,12,21,1,0,14.33
2016,12,21,2,0,14.31
2016,12,21,3,0,14.48
2016,12,21,4,0,14.83
2016,12,21,5,0,15.3
2016,12,21,6,0,16.24
2016,12,21,7,63.23,16.4
2016,12,21,8,189.22,18.23
2016,12,21,9,327.95,20.6
2016,12,21,10,457.02,22.44
2016,12,21,11,497.5,23.48
2016,12,21,12,472.66,24.02
2016,12,21,13,398.46,24.19
2016,12,21,14,314.86,23.95
2016,12,21,15,165.52,23.38
2016,12,21,16,47.34,21.08
2016,12,21,17,0,18.57
2016,12,21,18,0,17.58
2016,12,21,19,0,16.83
2016,12,21,20,0,16.15
2016,12,21,21,0,15.56
2016,12,21,22,0,15.17
2016,12,21,23,0,14.96
2016,12,22,0,0,14.96
2016,12,22,1,0,15.16
2016,12,22,2,0,15.41
2016,12,22,3,0,15.54
2016,12,22,4,0,15.41
2016,12,22,5,0,15.21
2016,12,22,6,0,15.23
2016,12,22,7,69.78,16.69
2016,12,22,8,225.61,19.1
2016,12,22,9,406.65,21.37
2016,12,22,10,537.2,23.31
2016,12,22,11,601.56,24.65
2016,12,22,12,590.48,25.4
2016,12,22,13,489.3,25.59
2016,12,22,14,402.57,25.43
2016,12,22,15,200.52,24.87
2016,12,22,16,69,23.43
2016,12,22,17,0,21.3
2016,12,22,18,0,20.83
2016,12,22,19,0,20.55
2016,12,22,20,0,20.09
2016,12,22,21,0,19.31
2016,12,22,22,0,18.48
2016,12,22,23,0,17.94
2016,12,23,0,0,17.97
2016,12,23,1,0,18.17
2016,12,23,2,0,18.25
2016,12,23,3,0,18.13
2016,12,23,4,0,17.9
2016,12,23,5,0,17.63
2016,12,23,6,0,17.23
2016,12,23,7,106.91,18.06
2016,12,23,8,296.86,19.63
2016,12,23,9,470.51,21.83
2016,12,23,10,592.63,23.82
2016,12,23,11,623.56,24.76
2016,12,23,12,580.98,25.19
2016,12,23,13,501.91,25.26
2016,12,23,14,339.88,25.08
2016,12,23,15,221.63,24.6
2016,12,23,16,69.35,23.5
2016,12,23,17,0,22
2016,12,23,18,0,21.55
2016,12,23,19,0,21.08
2016,12,23,20,0,21.08
2016,12,23,21,0,20.76
2016,12,23,22,0,20.29
2016,12,23,23,0,19.63
2016,12,24,0,0,18.74
2016,12,24,1,0,17.98
2016,12,24,2,0,17.55
2016,12,24,3,0,17.27
2016,12,24,4,0,17.12
2016,12,24,5,0,16.78
2016,12,24,6,0,16.26
2016,12,24,7,90.93,17.58
2016,12,24,8,270.35,19.79
2016,12,24,9,442.39,22.55
2016,12,24,10,565.62,24.55
2016,12,24,11,574.66,25.44
2016,12,24,12,561.06,25.95
2016,12,24,13,488.9,26.1
2016,12,24,14,359.51,25.97
2016,12,24,15,208.65,25.43
2016,12,24,16,69.03,24.09
2016,12,24,17,0,22.34
2016,12,24,18,0,21.93
2016,12,24,19,0,21.73
2016,12,24,20,0,21.57
2016,12,24,21,0,21.24
2016,12,24,22,0,20.23
2016,12,24,23,0,19.42
2016,12,25,0,0,18.54
2016,12,25,1,0,17.84
2016,12,25,2,0,17.37
2016,12,25,3,0,17.37
2016,12,25,4,0,17.74
2016,12,25,5,0,17.94
2016,12,25,6,0,17.98
2016,12,25,7,70.67,18.77
2016,12,25,8,210.87,20.72
2016,12,25,9,368.85,23.2
2016,12,25,10,496.56,24.65
2016,12,25,11,524.14,25.43
2016,12,25,12,528.49,25.79
2016,12,25,13,463.31,25.93
2016,12,25,14,354.07,25.72
2016,12,25,15,220.96,25.3
2016,12,25,16,66.78,24.01
2016,12,25,17,0,22.7
2016,12,25,18,0,22.32
2016,12,25,19,0,21.59
2016,12,25,20,0,21.01
2016,12,25,21,0,20.55
2016,12,25,22,0,19.93
2016,12,25,23,0,19.38
2016,12,26,0,0,18.7
2016,12,26,1,0,18.12
2016,12,26,2,0,17.76
2016,12,26,3,0,17.59
2016,12,26,4,0,17.67
2016,12,26,5,0,17.5
2016,12,26,6,0,17.08
2016,12,26,7,66.91,17.76
2016,12,26,8,206.3,19.65
2016,12,26,9,364.23,21.87
2016,12,26,10,502.27,23.92
2016,12,26,11,456.37,25.02
2016,12,26,12,418.96,25.69
2016,12,26,13,285.36,25.9
2016,12,26,14,188.04,25.77
2016,12,26,15,88.75,25.21
2016,12,26,16,31.88,23.51
2016,12,26,17,0,21.92
2016,12,26,18,0,21.23
2016,12,26,19,0,20.53
2016,12,26,20,0,19.91
2016,12,26,21,0,19.45
2016,12,26,22,0,19.14
2016,12,26,23,0,18.73
2016,12,27,0,0,18.23
2016,12,27,1,0,17.66
2016,12,27,2,0,17.12
2016,12,27,3,0,16.66
2016,12,27,4,0,16.27
2016,12,27,5,0,15.89
2016,12,27,6,0,15.52
2016,12,27,7,68.09,16.98
2016,12,27,8,216.59,19.27
2016,12,27,9,351.53,21.43
2016,12,27,10,492.53,24.09
2016,12,27,11,589.96,25.26
2016,12,27,12,609.55,25.91
2016,12,27,13,546.81,26.16
2016,12,27,14,415.41,25.98
2016,12,27,15,245.02,25.58
2016,12,27,16,80.28,23.41
2016,12,27,17,0,20.89
2016,12,27,18,0,19.82
2016,12,27,19,0,19.3
2016,12,27,20,0,18.4
2016,12,27,21,0,17.23
2016,12,27,22,0,16.5
2016,12,27,23,0,15.76
2016,12,28,0,0,15.3
2016,12,28,1,0,15.1
2016,12,28,2,0,15.21
2016,12,28,3,0,15.03
2016,12,28,4,0,14.46
2016,12,28,5,0,14.11
2016,12,28,6,0,13.93
2016,12,28,7,81.09,15.54
2016,12,28,8,236.48,18.88
2016,12,28,9,397.01,21.89
2016,12,28,10,514.7,23.59
2016,12,28,11,638.32,24.64
2016,12,28,12,644.8,25.18
2016,12,28,13,585.3,25.34
2016,12,28,14,428.68,25.08
2016,12,28,15,264.72,24.5
2016,12,28,16,93.54,22.91
2016,12,28,17,0,20.76
2016,12,28,18,0,20.45
2016,12,28,19,0,20.64
2016,12,28,20,0,20.17
2016,12,28,21,0,19.31
2016,12,28,22,0,18.13
2016,12,28,23,0,17
2016,12,29,0,0,16.16
2016,12,29,1,0,15.51
2016,12,29,2,0,15.08
2016,12,29,3,0,14.71
2016,12,29,4,0,14.29
2016,12,29,5,0,13.87
2016,12,29,6,0,13.46
2016,12,29,7,88.53,15.59
2016,12,29,8,270.17,18.5
2016,12,29,9,445.68,21.24
2016,12,29,10,574.69,23.41
2016,12,29,11,664.89,24.49
2016,12,29,12,670.72,25.07
2016,12,29,13,556.27,25.33
2016,12,29,14,430.95,25.21
2016,12,29,15,265.48,24.58
2016,12,29,16,105.01,22.65
2016,12,29,17,0,20.16
2016,12,29,18,0,19.96
2016,12,29,19,0,19.99
2016,12,29,20,0,19.79
2016,12,29,21,0,18.8
2016,12,29,22,0,17.75
2016,12,29,23,0,16.91
2016,12,30,0,0,16.46
2016,12,30,1,0,16.22
2016,12,30,2,0,15.9
2016,12,30,3,0,15.27
2016,12,30,4,0,14.67
2016,12,30,5,0,14.28
2016,12,30,6,0,14.03
2016,12,30,7,101.58,16.11
2016,12,30,8,294.64,18.48
2016,12,30,9,462.89,21.04
2016,12,30,10,584.34,23.03
2016,12,30,11,627.86,24.11
2016,12,30,12,623.63,24.7
2016,12,30,13,576.3,24.94
2016,12,30,14,424.71,24.83
2016,12,30,15,264.77,24.35
2016,12,30,16,97.28,22.83
2016,12,30,17,0,20.54
2016,12,30,18,0,19.78
2016,12,30,19,0,19.46
2016,12,30,20,0,19.35
2016,12,30,21,0,19.01
2016,12,30,22,0,18.58
2016,12,30,23,0,17.94
2016,12,31,0,0,16.97
2016,12,31,1,0,16.22
2016,12,31,2,0,15.72
2016,12,31,3,0,15.35
2016,12,31,4,0,15.12
2016,12,31,5,0,15.01
2016,12,31,6,0,15.19
2016,12,31,7,74.91,16.97
2016,12,31,8,234.93,19.64
2016,12,31,9,415.37,22.39
2016,12,31,10,543.84,23.83
2016,12,31,11,583.07,24.63
2016,12,31,12,547.69,25.11
2016,12,31,13,519.99,25.3
2016,12,31,14,384.96,25.17
2016,12,31,15,235.52,24.63
2016,12,31,16,83.98,23.24
2016,12,31,17,0,21.38
2016,12,31,18,0,20.78
2016,12,31,19,0,20.44
2016,12,31,20,0,20.4
2016,12,31,21,0,20.06
2016,12,31,22,0,19.12
2016,12,31,23,0,18.35
2017,1,1,0,0,17.68
2017,1,1,1,0,16.94
2017,1,1,2,0,16.23
2017,1,1,3,0,15.46
2017,1,1,4,0,15.16
2017,1,1,5,0,14.94
2017,1,1,6,0,14.85
2017,1,1,7,69.41,16.64
2017,1,1,8,218.11,18.51
2017,1,1,9,346.53,20.63
2017,1,1,10,485.45,22.69
2017,1,1,11,558.08,24.19
2017,1,1,12,568.04,24.88
2017,1,1,13,547.66,25.17
2017,1,1,14,394.45,25.08
2017,1,1,15,233.09,24.68
2017,1,1,16,86.1,23.43
2017,1,1,17,0,21.47
2017,1,1,18,0,20.98
2017,1,1,19,0,20.77
2017,1,1,20,0,20.28
2017,1,1,21,0,19.12
2017,1,1,22,0,18.08
2017,1,1,23,0,17.12
2017,1,2,0,0,16.38
2017,1,2,1,0,15.88
2017,1,2,2,0,15.58
2017,1,2,3,0,15.42
2017,1,2,4,0,15.27
2017,1,2,5,0,14.91
2017,1,2,6,0,14.48
2017,1,2,7,93.66,16.33
2017,1,2,8,288.15,19.39
2017,1,2,9,467.16,22.4
2017,1,2,10,591.3,24.46
2017,1,2,11,643.84,25.37
2017,1,2,12,598.21,25.98
2017,1,2,13,560.48,26.2
2017,1,2,14,386.36,26.08
2017,1,2,15,244.45,25.61
2017,1,2,16,99.38,23.82
2017,1,2,17,0,21.38
2017,1,2,18,0,20.53
2017,1,2,19,0,19.86
2017,1,2,20,0,19.07
2017,1,2,21,0,18.34
2017,1,2,22,0,17.39
2017,1,2,23,0,16.57
2017,1,3,0,0,15.94
2017,1,3,1,0,15.51
2017,1,3,2,0,15.28
2017,1,3,3,0,15.2
2017,1,3,4,0,15.39
2017,1,3,5,0,15.69
2017,1,3,6,0,15.9
2017,1,3,7,68.54,17.46
2017,1,3,8,219.23,20.43
2017,1,3,9,359.9,23.3
2017,1,3,10,457.12,25.12
2017,1,3,11,556.48,25.93
2017,1,3,12,597.52,26.25
2017,1,3,13,398.52,26.34
2017,1,3,14,286.7,26.24
2017,1,3,15,178.16,25.75
2017,1,3,16,68.03,23.61
2017,1,3,17,0,20.92
2017,1,3,18,0,19.87
2017,1,3,19,0,19.05
2017,1,3,20,0,18.29
2017,1,3,21,0,17.66
2017,1,3,22,0,17.12
2017,1,3,23,0,16.58
2017,1,4,0,0,16.12
2017,1,4,1,0,15.74
2017,1,4,2,0,15.43
2017,1,4,3,0,15.13
2017,1,4,4,0,14.81
2017,1,4,5,0,14.53
2017,1,4,6,0,14.32
2017,1,4,7,86.18,16.54
2017,1,4,8,277.41,19.38
2017,1,4,9,462.18,22.71
2017,1,4,10,594.44,24.6
2017,1,4,11,643.1,25.45
2017,1,4,12,633.37,25.87
2017,1,4,13,588.2,25.98
2017,1,4,14,423.76,25.83
2017,1,4,15,271.62,25.26
2017,1,4,16,100.66,23.15
2017,1,4,17,0,20.15
2017,1,4,18,0,18.94
2017,1,4,19,0,18.04
2017,1,4,20,0,17.27
2017,1,4,21,0,16.62
2017,1,4,22,0,16.08
2017,1,4,23,0,15.62
2017,1,5,0,0,15.22
2017,1,5,1,0,14.88
2017,1,5,2,0,14.61
2017,1,5,3,0,14.41
2017,1,5,4,0,14.4
2017,1,5,5,0,14.58
2017,1,5,6,0,14.64
2017,1,5,7,70.69,16.24
2017,1,5,8,214.44,19.83
2017,1,5,9,360.09,23.19
2017,1,5,10,499.2,24.83
2017,1,5,11,595.51,25.58
2017,1,5,12,624.35,25.8
2017,1,5,13,529.02,25.9
2017,1,5,14,397.27,25.57
2017,1,5,15,248.55,24.47
2017,1,5,16,98.23,21.69
2017,1,5,17,0,18.61
2017,1,5,18,0,17.47
2017,1,5,19,0,16.58
2017,1,5,20,0,15.83
2017,1,5,21,0,15.21
2017,1,5,22,0,14.66
2017,1,5,23,0,14.2
2017,1,6,0,0,13.8
2017,1,6,1,0,13.49
2017,1,6,2,0,13.3
2017,1,6,3,0,13.3
2017,1,6,4,0,13.64
2017,1,6,5,0,14.26
2017,1,6,6,0,14.65
2017,1,6,7,70.56,15.63
2017,1,6,8,240.84,18.65
2017,1,6,9,385.91,21.94
2017,1,6,10,513.8,24
2017,1,6,11,594.55,24.87
2017,1,6,12,622.66,25.4
2017,1,6,13,583.41,25.58
2017,1,6,14,439.74,25.36
2017,1,6,15,274.37,24.63
2017,1,6,16,109.29,22.08
2017,1,6,17,7.71,18.85
2017,1,6,18,0,17.62
2017,1,6,19,0,16.68
2017,1,6,20,0,15.83
2017,1,6,21,0,15.13
2017,1,6,22,0,14.58
2017,1,6,23,0,14.15
2017,1,7,0,0,13.85
2017,1,7,1,0,13.75
2017,1,7,2,0,13.87
2017,1,7,3,0,14.02
2017,1,7,4,0,14.14
2017,1,7,5,0,13.99
2017,1,7,6,0,13.48
2017,1,7,7,87.34,14.95
2017,1,7,8,275.06,18.34
2017,1,7,9,460.12,21.42
2017,1,7,10,615.98,23.63
2017,1,7,11,657.8,24.58
2017,1,7,12,629.66,25.12
2017,1,7,13,547.79,25.3
2017,1,7,14,456.88,25.12
2017,1,7,15,281.85,24.58
2017,1,7,16,112.14,22.23
2017,1,7,17,7.75,18.96
2017,1,7,18,0,17.65
2017,1,7,19,0,16.67
2017,1,7,20,0,15.82
2017,1,7,21,0,15.11
2017,1,7,22,0,14.53
2017,1,7,23,0,14.05
2017,1,8,0,0,13.69
2017,1,8,1,0,13.37
2017,1,8,2,0,13.12
2017,1,8,3,0,12.94
2017,1,8,4,0,12.88
2017,1,8,5,0,12.86
2017,1,8,6,0,12.98
2017,1,8,7,92.01,14.99
2017,1,8,8,295.11,18.9
2017,1,8,9,485.86,22.39
2017,1,8,10,619.45,24.76
2017,1,8,11,653.15,25.75
2017,1,8,12,643.83,26.26
2017,1,8,13,596.27,26.42
2017,1,8,14,450.07,26.15
2017,1,8,15,275.47,25.4
2017,1,8,16,111.25,22.8
2017,1,8,17,7.6,19.4
2017,1,8,18,0,17.8
2017,1,8,19,0,16.64
2017,1,8,20,0,15.73
2017,1,8,21,0,15.05
2017,1,8,22,0,14.55
2017,1,8,23,0,14.22
2017,1,9,0,0,13.98
2017,1,9,1,0,13.8
2017,1,9,2,0,13.62
2017,1,9,3,0,13.4
2017,1,9,4,0,13.23
2017,1,9,5,0,13.15
2017,1,9,6,0,13.05
2017,1,9,7,73.88,15.2
2017,1,9,8,251.05,18.58
2017,1,9,9,418.43,21.76
2017,1,9,10,554.55,24
2017,1,9,11,626.2,25.02
2017,1,9,12,630.14,25.55
2017,1,9,13,589.3,25.73
2017,1,9,14,441.55,25.6
2017,1,9,15,275.91,25.01
2017,1,9,16,114.19,22.69
2017,1,9,17,7.52,19.91
2017,1,9,18,0,18.98
2017,1,9,19,0,18.21
2017,1,9,20,0,17.25
2017,1,9,21,0,16.33
2017,1,9,22,0,15.67
2017,1,9,23,0,15.19
2017,1,10,0,0,14.8
2017,1,10,1,0,14.48
2017,1,10,2,0,14.29
2017,1,10,3,0,14.19
2017,1,10,4,0,14.19
2017,1,10,5,0,14.06
2017,1,10,6,0,13.58
2017,1,10,7,35.66,15.56
2017,1,10,8,128.07,18.52
2017,1,10,9,185.97,20.99
2017,1,10,10,207.88,23.32
2017,1,10,11,224.66,24.69
2017,1,10,12,184.89,25.23
2017,1,10,13,134.98,25.39
2017,1,10,14,92.99,25.15
2017,1,10,15,52.82,24.31
2017,1,10,16,41.77,22.03
2017,1,10,17,4.84,19.06
2017,1,10,18,0,17.77
2017,1,10,19,0,16.8
2017,1,10,20,0,16.06
2017,1,10,21,0,15.62
2017,1,10,22,0,15.43
2017,1,10,23,0,15.3
2017,1,11,0,0,15.06
2017,1,11,1,0,14.66
2017,1,11,2,0,13.94
2017,1,11,3,0,13.51
2017,1,11,4,0,13.16
2017,1,11,5,0,12.87
2017,1,11,6,0,12.74
2017,1,11,7,70.88,15
2017,1,11,8,237.52,18.23
2017,1,11,9,401.87,21.14
2017,1,11,10,571.11,22.71
2017,1,11,11,584.97,23.73
2017,1,11,12,584.12,24.33
2017,1,11,13,527.55,24.57
2017,1,11,14,410.77,24.39
2017,1,11,15,245.98,23.76
2017,1,11,16,99.28,21.65
2017,1,11,17,6.92,18.43
2017,1,11,18,0,17.33
2017,1,11,19,0,16.53
2017,1,11,20,0,15.83
2017,1,11,21,0,15.25
2017,1,11,22,0,14.71
2017,1,11,23,0,14.18
2017,1,12,0,0,13.7
2017,1,12,1,0,13.26
2017,1,12,2,0,12.79
2017,1,12,3,0,12.35
2017,1,12,4,0,12
2017,1,12,5,0,11.74
2017,1,12,6,0,11.65
2017,1,12,7,72.98,13.95
2017,1,12,8,243.75,17.78
2017,1,12,9,404.33,20.73
2017,1,12,10,538.52,22.7
2017,1,12,11,565.6,23.49
2017,1,12,12,554.52,23.93
2017,1,12,13,472.89,24.01
2017,1,12,14,368.13,23.68
2017,1,12,15,239.7,22.69
2017,1,12,16,96.14,20.15
2017,1,12,17,7.12,16.7
2017,1,12,18,0,15.57
2017,1,12,19,0,14.75
2017,1,12,20,0,14.01
2017,1,12,21,0,13.3
2017,1,12,22,0,12.6
2017,1,12,23,0,11.9
2017,1,13,0,0,11.15
2017,1,13,1,0,10.48
2017,1,13,2,0,9.94
2017,1,13,3,0,9.52
2017,1,13,4,0,9.1
2017,1,13,5,0,8.73
2017,1,13,6,0,8.56
2017,1,13,7,84.19,11.33
2017,1,13,8,271.94,15.33
2017,1,13,9,454.66,18.41
2017,1,13,10,621.85,21.05
2017,1,13,11,618.14,22.09
2017,1,13,12,623.97,22.66
2017,1,13,13,592.21,22.84
2017,1,13,14,446.2,22.5
2017,1,13,15,286.52,21.42
2017,1,13,16,125.06,18.48
2017,1,13,17,8.21,14.54
2017,1,13,18,0,13.25
2017,1,13,19,0,12.38
2017,1,13,20,0,11.62
2017,1,13,21,0,10.91
2017,1,13,22,0,10.25
2017,1,13,23,0,9.64
2017,1,14,0,0,9.08
2017,1,14,1,0,8.61
2017,1,14,2,0,8.21
2017,1,14,3,0,7.97
2017,1,14,4,0,8.21
2017,1,14,5,0,8.98
2017,1,14,6,0,9.34
2017,1,14,7,80.66,11.23
2017,1,14,8,269.95,14.58
2017,1,14,9,457.62,17.62
2017,1,14,10,625.14,20.33
2017,1,14,11,651.84,21.54
2017,1,14,12,646.42,22.12
2017,1,14,13,556.66,22.44
2017,1,14,14,424.94,22.41
2017,1,14,15,283.09,21.8
2017,1,14,16,122.05,19.05
2017,1,14,17,8.62,15.51
2017,1,14,18,0,14.06
2017,1,14,19,0,12.99
2017,1,14,20,0,12
2017,1,14,21,0,11.23
2017,1,14,22,0,10.68
2017,1,14,23,0,10.26
2017,1,15,0,0,9.99
2017,1,15,1,0,9.9
2017,1,15,2,0,10.11
2017,1,15,3,0,10.46
2017,1,15,4,0,10.24
2017,1,15,5,0,9.32
2017,1,15,6,0,8.78
2017,1,15,7,77.98,11.15
2017,1,15,8,253.88,14.79
2017,1,15,9,434.83,18.32
2017,1,15,10,583.61,21
2017,1,15,11,657.64,22.64
2017,1,15,12,662.18,23.55
2017,1,15,13,621.35,23.99
2017,1,15,14,460.98,24.03
2017,1,15,15,304.13,23.51
2017,1,15,16,118.61,20.83
2017,1,15,17,9.09,17.15
2017,1,15,18,0,16.01
2017,1,15,19,0,15.04
2017,1,15,20,0,13.94
2017,1,15,21,0,13.06
2017,1,15,22,0,12.4
2017,1,15,23,0,11.91
2017,1,16,0,0,11.58
2017,1,16,1,0,11.38
2017,1,16,2,0,11.02
2017,1,16,3,0,10.92
2017,1,16,4,0,11.01
2017,1,16,5,0,11.23
2017,1,16,6,0,11.51
2017,1,16,7,79.06,13.44
2017,1,16,8,264.27,17.17
2017,1,16,9,453.66,20.7
2017,1,16,10,618.73,22.99
2017,1,16,11,645.13,24.32
2017,1,16,12,664.41,25.11
2017,1,16,13,617.66,25.37
2017,1,16,14,473.51,24.96
2017,1,16,15,298.13,23.8
2017,1,16,16,134.25,20.44
2017,1,16,17,9.52,16.62
2017,1,16,18,0,15.27
2017,1,16,19,0,14.35
2017,1,16,20,0,13.51
2017,1,16,21,0,12.85
2017,1,16,22,0,12.44
2017,1,16,23,0,12.15
2017,1,17,0,0,11.93
2017,1,17,1,0,11.73
2017,1,17,2,0,11.9
2017,1,17,3,0,12.33
2017,1,17,4,0,12.8
2017,1,17,5,0,12.97
2017,1,17,6,0,12.76
2017,1,17,7,69.88,14.02
2017,1,17,8,240.33,17.15
2017,1,17,9,412.59,20.19
2017,1,17,10,551.38,22.4
2017,1,17,11,590.2,23.89
2017,1,17,12,604.15,24.69
2017,1,17,13,555.53,24.94
2017,1,17,14,425.75,24.63
2017,1,17,15,280.59,23.81
2017,1,17,16,108.43,20.96
2017,1,17,17,9.26,17.94
2017,1,17,18,0,16.76
2017,1,17,19,0,15.93
2017,1,17,20,0,15.05
2017,1,17,21,0,14.36
2017,1,17,22,0,13.8
2017,1,17,23,0,13.26
2017,1,18,0,0,12.92
2017,1,18,1,0,12.71
2017,1,18,2,0,12.73
2017,1,18,3,0,12.96
2017,1,18,4,0,13.01
2017,1,18,5,0,13
2017,1,18,6,0,13.07
2017,1,18,7,64.59,14.54
2017,1,18,8,230.37,18.01
2017,1,18,9,397.68,21.44
2017,1,18,10,560.12,23.94
2017,1,18,11,640.77,25.2
2017,1,18,12,652.38,26.01
2017,1,18,13,613.29,26.46
2017,1,18,14,460.97,26.36
2017,1,18,15,294.73,25.69
2017,1,18,16,125.56,23.27
2017,1,18,17,10.45,20.51
2017,1,18,18,0,19.27
2017,1,18,19,0,18.2
2017,1,18,20,0,17.14
2017,1,18,21,0,16.24
2017,1,18,22,0,15.79
2017,1,18,23,0,15.65
2017,1,19,0,0,15.56
2017,1,19,1,0,15.45
2017,1,19,2,0,15.2
2017,1,19,3,0,14.73
2017,1,19,4,0,14.08
2017,1,19,5,0,13.36
2017,1,19,6,0,12.74
2017,1,19,7,87.81,14.9
2017,1,19,8,280.57,19.01
2017,1,19,9,474.91,22.44
2017,1,19,10,617.38,24.85
2017,1,19,11,689.26,26.42
2017,1,19,12,697.94,27.3
2017,1,19,13,599.27,27.74
2017,1,19,14,466.22,27.55
2017,1,19,15,304.21,26.75
2017,1,19,16,134.06,23.8
2017,1,19,17,11.28,19.92
2017,1,19,18,0,18.48
2017,1,19,19,0,17.5
2017,1,19,20,0,16.63
2017,1,19,21,0,15.77
2017,1,19,22,0,15.13
2017,1,19,23,0,14.66
2017,1,20,0,0,14.3
2017,1,20,1,0,14.04
2017,1,20,2,0,13.85
2017,1,20,3,0,13.82
2017,1,20,4,0,13.95
2017,1,20,5,0,14.26
2017,1,20,6,0,14.13
2017,1,20,7,92.82,15.75
2017,1,20,8,290.7,19.37
2017,1,20,9,482.46,22.51
2017,1,20,10,640.04,24.98
2017,1,20,11,667.65,26.35
2017,1,20,12,687.04,27.09
2017,1,20,13,638.17,27.3
2017,1,20,14,471.34,26.97
2017,1,20,15,305.27,26.01
2017,1,20,16,135.6,23.03
2017,1,20,17,11.67,19.43
2017,1,20,18,0,18.33
2017,1,20,19,0,17.42
2017,1,20,20,0,16.68
2017,1,20,21,0,16.15
2017,1,20,22,0,15.44
2017,1,20,23,0,14.82
2017,1,21,0,0,14.55
2017,1,21,1,0,14.44
2017,1,21,2,0,14.19
2017,1,21,3,0,14.04
2017,1,21,4,0,14.05
2017,1,21,5,0,14.14
2017,1,21,6,0,14.26
2017,1,21,7,79.86,15.73
2017,1,21,8,254.91,19.24
2017,1,21,9,438.35,22.6
2017,1,21,10,566.11,24.76
2017,1,21,11,676.08,25.91
2017,1,21,12,687.9,26.58
2017,1,21,13,563.73,26.92
2017,1,21,14,452.46,26.75
2017,1,21,15,303.7,26.05
2017,1,21,16,128.7,23.35
2017,1,21,17,12.23,19.81
2017,1,21,18,0,18.42
2017,1,21,19,0,17.43
2017,1,21,20,0,16.44
2017,1,21,21,0,15.74
2017,1,21,22,0,15.37
2017,1,21,23,0,15.19
2017,1,22,0,0,15.13
2017,1,22,1,0,15.14
2017,1,22,2,0,14.99
2017,1,22,3,0,14.64
2017,1,22,4,0,14.19
2017,1,22,5,0,13.88
2017,1,22,6,0,13.64
2017,1,22,7,86.91,15.75
2017,1,22,8,277.54,19.17
2017,1,22,9,466.71,22.62
2017,1,22,10,618.32,25.12
2017,1,22,11,687.87,26.52
2017,1,22,12,703.12,27.34
2017,1,22,13,653.81,27.69
2017,1,22,14,470.41,27.58
